,Cost,Redundant,Time(sec),sample,scenario,z
286,721400.0,7394.0,0.2782564163208008,13.0,1.0,28.0
287,79700.0,41.0,0.2782564163208008,13.0,2.0,30.0
288,186600.0,1111.0,0.2782564163208008,13.0,2.0,28.0
289,293600.0,2181.0,0.2782564163208008,13.0,2.0,28.0
290,400500.0,3250.0,0.2782564163208008,13.0,2.0,28.0
291,507500.0,4320.0,0.2782564163208008,13.0,2.0,28.0
292,614500.0,5390.0,0.2782564163208008,13.0,2.0,28.0
293,721400.0,6459.0,0.2782564163208008,13.0,2.0,28.0
294,3100.0,419.0,0.2593069076538086,14.0,0.0,44.0
295,123000.0,1618.0,0.2593069076538086,14.0,0.0,44.0
296,242800.0,2816.0,0.2593069076538086,14.0,0.0,44.0
297,362700.0,4015.0,0.2593069076538086,14.0,0.0,44.0
298,482500.0,5213.0,0.2593069076538086,14.0,0.0,44.0
299,602400.0,6412.0,0.2593069076538086,14.0,0.0,44.0
300,722200.0,7610.0,0.2593069076538086,14.0,0.0,44.0
301,53500.0,5.0,0.2593069076538086,14.0,1.0,48.0
302,164800.0,1120.0,0.2593069076538086,14.0,1.0,44.0
303,276300.0,2235.0,0.2593069076538086,14.0,1.0,44.0
304,387800.0,3350.0,0.2593069076538086,14.0,1.0,44.0
305,499300.0,4465.0,0.2593069076538086,14.0,1.0,44.0
306,610800.0,5580.0,0.2593069076538086,14.0,1.0,44.0
307,722200.0,6694.0,0.2593069076538086,14.0,1.0,44.0
308,68200.0,71.0,0.2593069076538086,14.0,2.0,44.0
309,177200.0,1161.0,0.2593069076538086,14.0,2.0,44.0
310,286200.0,2251.0,0.2593069076538086,14.0,2.0,44.0
311,395200.0,3341.0,0.2593069076538086,14.0,2.0,44.0
312,504200.0,4431.0,0.2593069076538086,14.0,2.0,44.0
313,613200.0,5521.0,0.2593069076538086,14.0,2.0,44.0
314,722200.0,6611.0,0.2593069076538086,14.0,2.0,44.0
315,14250.0,309.0,0.2703211307525635,15.0,0.0,51.0
316,132350.0,1490.0,0.2703211307525635,15.0,0.0,51.0
317,250350.0,2670.0,0.2703211307525635,15.0,0.0,51.0
318,368450.0,3851.0,0.2703211307525635,15.0,0.0,51.0
319,486450.0,5031.0,0.2703211307525635,15.0,0.0,51.0
320,604550.0,6212.0,0.2703211307525635,15.0,0.0,51.0
321,722550.0,7392.0,0.2703211307525635,15.0,0.0,51.0
322,14950.0,164.0,0.2703211307525635,15.0,1.0,69.0
323,132150.0,1345.0,0.2703211307525635,15.0,1.0,51.0
324,250250.0,2526.0,0.2703211307525635,15.0,1.0,51.0
325,368350.0,3707.0,0.2703211307525635,15.0,1.0,51.0
326,486450.0,4888.0,0.2703211307525635,15.0,1.0,51.0
327,604550.0,6069.0,0.2703211307525635,15.0,1.0,51.0
328,722550.0,7249.0,0.2703211307525635,15.0,1.0,51.0
329,31550.0,100.0,0.2703211307525635,15.0,2.0,51.0
330,146750.0,1252.0,0.2703211307525635,15.0,2.0,51.0
331,261950.0,2404.0,0.2703211307525635,15.0,2.0,51.0
332,377050.0,3555.0,0.2703211307525635,15.0,2.0,51.0
333,492250.0,4707.0,0.2703211307525635,15.0,2.0,51.0
334,607450.0,5859.0,0.2703211307525635,15.0,2.0,51.0
335,722550.0,7010.0,0.2703211307525635,15.0,2.0,51.0
336,150.0,324.0,0.26626062393188477,16.0,0.0,3.0
337,120150.0,1524.0,0.26626062393188477,16.0,0.0,3.0
338,240150.0,2724.0,0.26626062393188477,16.0,0.0,3.0
339,360150.0,3924.0,0.26626062393188477,16.0,0.0,3.0
340,480150.0,5124.0,0.26626062393188477,16.0,0.0,3.0
341,600150.0,6324.0,0.26626062393188477,16.0,0.0,3.0
342,720150.0,7524.0,0.26626062393188477,16.0,0.0,3.0
343,58250.0,8.0,0.26626062393188477,16.0,1.0,29.0
344,167550.0,1114.0,0.26626062393188477,16.0,1.0,3.0
345,278050.0,2219.0,0.26626062393188477,16.0,1.0,3.0
346,388550.0,3324.0,0.26626062393188477,16.0,1.0,3.0
347,499150.0,4430.0,0.26626062393188477,16.0,1.0,3.0
348,609650.0,5535.0,0.26626062393188477,16.0,1.0,3.0
349,720150.0,6640.0,0.26626062393188477,16.0,1.0,3.0
350,81150.0,1.0,0.26626062393188477,16.0,2.0,13.0
351,187250.0,1067.0,0.26626062393188477,16.0,2.0,3.0
352,293850.0,2133.0,0.26626062393188477,16.0,2.0,3.0
353,400450.0,3199.0,0.26626062393188477,16.0,2.0,3.0
354,507050.0,4265.0,0.26626062393188477,16.0,2.0,3.0
355,613650.0,5331.0,0.26626062393188477,16.0,2.0,3.0
356,720150.0,6396.0,0.26626062393188477,16.0,2.0,3.0
357,1650.0,395.0,0.27721238136291504,17.0,0.0,33.0
358,121650.0,1595.0,0.27721238136291504,17.0,0.0,33.0
359,241650.0,2795.0,0.27721238136291504,17.0,0.0,33.0
360,361650.0,3995.0,0.27721238136291504,17.0,0.0,33.0
361,481650.0,5195.0,0.27721238136291504,17.0,0.0,33.0
362,601650.0,6395.0,0.27721238136291504,17.0,0.0,33.0
363,721650.0,7595.0,0.27721238136291504,17.0,0.0,33.0
364,19650.0,27.0,0.27721238136291504,17.0,1.0,75.0
365,134950.0,1201.0,0.27721238136291504,17.0,1.0,33.0
366,252250.0,2374.0,0.27721238136291504,17.0,1.0,33.0
367,369650.0,3548.0,0.27721238136291504,17.0,1.0,33.0
368,486950.0,4721.0,0.27721238136291504,17.0,1.0,33.0
